COUNT,LATITUDE,LONGITUDE
7,49.28008081,-123.0975803
1,49.25593695,-123.1003743
1,49.2554066,-123.0997666
12,49.25708527,-123.1008543
3,49.22555488,-123.0775832
3,49.22555699,-123.0777364
3,49.22555732,-123.0779198
1,49.26054236,-123.1390973
5,49.26312668,-123.1526529
4,49.25932334,-123.0694467
4,49.25940745,-123.0694419
5,49.28306444,-123.1059849
1,49.2622464,-123.0371745
3,49.26530203,-123.1060632
3,49.26533304,-123.1060898
3,49.26533825,-123.106296
1,49.26808331,-123.1674854
1,49.26223212,-123.0367598
4,49.2480941,-123.101472
4,49.24815752,-123.1014735
1,49.25735713,-123.0578354
1,49.28366371,-123.0906597
1,49.28091636,-123.0942797
11,49.27752629,-123.0817575
4,49.27212716,-123.0991855
1,49.24671302,-123.1008309
5,49.27896891,-123.1013352
2,49.28043228,-123.0890846
1,49.2728067,-123.0699743
1,49.27289755,-123.0699674
1,49.25774478,-123.0888294
11,49.27867691,-123.0973995
13,49.26277919,-123.0906122
4,49.24917238,-123.0746619
3,49.28066212,-123.0413389
3,49.28067409,-123.0348899
3,49.28067667,-123.037514
3,49.28520193,-123.0390163
3,49.28815923,-123.0351528
3,49.28818177,-123.0427628
3,49.28838248,-123.0374083
2,49.27801058,-123.1166727
2,49.27832632,-123.1162094
5,49.28331513,-123.0929659
5,49.28331684,-123.0930676
5,49.283319,-123.0931778
3,49.26824164,-123.0770058
4,49.23483956,-123.1558455
1,49.25813507,-123.1646751
2,49.23426115,-123.1560065
2,49.23434841,-123.1560004
2,49.23443521,-123.1560028
1,49.26200902,-123.0701522
7,49.28067357,-123.0794061
7,49.26418253,-123.0701174
3,49.26474862,-123.1013832
3,49.26486961,-123.1013815
3,49.2649906,-123.1013683
3,49.26512465,-123.101359
3,49.26524473,-123.1013551
3,49.26535312,-123.101354
1,49.27241304,-123.0725057
1,49.28149082,-123.1333904
4,49.21344358,-123.1399566
2,49.2574256,-123.0342567
1,49.26775929,-123.145895
2,49.28945562,-123.1329372
4,49.27919917,-123.1225262
1,49.26758552,-123.0759725
1,49.26758848,-123.0763767
1,49.26758938,-123.0765171
1,49.26759046,-123.0766453
1,49.24019858,-123.1855472
2,49.2640035,-123.1802144
5,49.27048486,-123.08889
1,49.28089459,-123.0667221
3,49.28087042,-123.0514613
1,49.26819772,-123.03403
2,49.26478872,-123.1821133
1,49.24458569,-123.1538772
2,49.28203115,-123.1257618
2,49.28220522,-123.1259866
1,49.28348835,-123.1355193
1,49.28465209,-123.1384077
1,49.20676243,-123.1402068
1,49.20690007,-123.1401917
1,49.21149016,-123.1400284
1,49.25607992,-123.085118
1,49.247171,-123.0905757
1,49.24994883,-123.0750388
1,49.25124215,-123.0774016
4,49.25191681,-123.0788093
10,49.25363055,-123.0824857
12,49.25620076,-123.0880296
12,49.25623388,-123.0882419
12,49.25626566,-123.088433
1,49.24122113,-123.0575805
1,49.24143409,-123.0581123
1,49.24147108,-123.0581123
3,49.26481551,-123.1152222
1,49.28342082,-123.1386496
1,49.26535349,-123.124684
1,49.26570657,-123.1246704
1,49.27209169,-123.0779041
2,49.26307169,-123.077191
3,49.26437034,-123.1155811
1,49.26510337,-123.1152021
1,49.26521581,-123.1152038
1,49.26532645,-123.1152013
2,49.28066078,-123.1007567
2,49.28066204,-123.1008605
1,49.26312998,-123.20768
1,49.2594177,-123.0846752
6,49.26610615,-123.0990754
1,49.23437381,-123.132
1,49.24759708,-123.1015184
1,49.24766634,-123.1015199
1,49.24773021,-123.1015166
1,49.24780126,-123.1015215
1,49.24787233,-123.1015133
1,49.27442675,-123.0691806
1,49.27004771,-123.1493467
2,49.26759374,-123.1091786
2,49.2676738,-123.1091815
2,49.26774936,-123.1091728
2,49.26782717,-123.1091709
2,49.27476652,-123.0719512
2,49.2756486,-123.0737717
2,49.28040594,-123.0874467
1,49.26370765,-123.1158603
1,49.26396816,-123.1161869
1,49.24956901,-123.1149759
1,49.27015834,-123.0998485
1,49.26614508,-123.1526018
2,49.2349304,-123.1618323
1,49.20634613,-123.1388244
1,49.26784604,-123.0479638
2,49.26462227,-123.186102
2,49.26462494,-123.1863989
1,49.28379144,-123.1029673
4,49.28382761,-123.1026293
1,49.24885366,-123.0724899
1,49.24970787,-123.0729222
1,49.26542438,-123.1050832
7,49.25982036,-123.070127
1,49.25698223,-123.091356
5,49.25695724,-123.0911244
2,49.25937761,-123.0801546
21,49.26274882,-123.0869817
3,49.28247721,-123.1233402
3,49.28274004,-123.1229748
7,49.26561197,-123.086251
1,49.26399528,-123.1343893
1,49.27455619,-123.1208683
6,49.26328363,-123.1078658
1,49.28269871,-123.1066329
13,49.28223733,-123.1046056
9,49.28331785,-123.1132943
9,49.28336725,-123.113362
9,49.28341441,-123.1134336
9,49.28344039,-123.1135341
9,49.28348933,-123.1136126
9,49.28354143,-123.1136904
8,49.23233244,-123.0901656
8,49.23240125,-123.0901637
6,49.24792078,-123.0705941
14,49.26299491,-123.0964705
1,49.25072545,-123.068509
1,49.25080911,-123.0684987
1,49.25089771,-123.0685009
1,49.26282114,-123.186979
9,49.28272543,-123.0896737
9,49.28272714,-123.0897789
1,49.28631624,-123.1233711
1,49.23728904,-123.1534306
1,49.26378309,-123.1317016
1,49.25012955,-123.1642634
2,49.28124645,-123.1319635
12,49.28296663,-123.1127925
3,49.23169788,-123.1560601
3,49.28238795,-123.1108245
3,49.28244049,-123.110906
1,49.26366414,-123.1251265
4,49.25626796,-123.1146914
4,49.27497187,-123.0691538
10,49.26235535,-123.101422
10,49.26242845,-123.1014189
1,49.26801201,-123.1042173
1,49.26801369,-123.1043534
1,49.26801807,-123.1044846
13,49.26324412,-123.101441
4,49.28148943,-123.0919972
5,49.2814626,-123.0906773
1,49.28159689,-123.0979757
1,49.28159905,-123.0980809
2,49.27264748,-123.1505963
2,49.27271585,-123.1505923
3,49.26301453,-123.1210543
2,49.2641251,-123.2117572
1,49.2640121,-123.1807663
1,49.26650264,-123.1760417
1,49.24920898,-123.1759765
1,49.28146644,-123.0653451
2,49.28752663,-123.1363897
1,49.24966055,-123.0737181
1,49.25157957,-123.10409
1,49.26297145,-123.0661745
1,49.28579111,-123.1382109
1,49.28591816,-123.1380242
1,49.28594277,-123.1382916
1,49.28599196,-123.1383766
1,49.28609797,-123.1384888
1,49.28622367,-123.1386844
1,49.28635702,-123.1388814
1,49.28643364,-123.139049
1,49.28651108,-123.1391251
1,49.28652329,-123.1393831
1,49.28661426,-123.1392802
1,49.28669806,-123.1391519
1,49.28851898,-123.141155
1,49.25901991,-123.1925809
1,49.2559249,-123.1848352
1,49.25660466,-123.0880049
4,49.25143051,-123.1270875
4,49.25143356,-123.1272256
6,49.26290891,-123.1153029
5,49.28166629,-123.1010295
2,49.28177692,-123.0445854
2,49.2558772,-123.0904537
1,49.22624759,-123.1019982
1,49.26824067,-123.0998229
2,49.28475851,-123.1374145
2,49.28488646,-123.1376087
2,49.28501576,-123.1378043
1,49.28833903,-123.135501
3,49.26062584,-123.0701838
1,49.27244488,-123.0957071
2,49.25531085,-123.1156182
1,49.26807499,-123.043783
1,49.26816404,-123.0437817
1,49.26825939,-123.0437804
1,49.26834754,-123.043772
1,49.27734208,-123.0966619
6,49.24441318,-123.0628585
6,49.24446439,-123.0629678
3,49.27669008,-123.1274674
2,49.27442125,-123.1259461
1,49.26881242,-123.214736
1,49.25091054,-123.0342901
1,49.25270052,-123.0996931
1,49.27913465,-123.0713879
3,49.28081221,-123.0884291
2,49.25753591,-123.1146065
3,49.28266127,-123.115344
1,49.2625102,-123.1155246
4,49.28166575,-123.1011326
14,49.27554934,-123.0910069
4,49.26783073,-123.1506555
1,49.28073224,-123.0868961
1,49.28073396,-123.0869963
5,49.28111029,-123.1040417
1,49.2635658,-123.1185961
1,49.26368465,-123.1180425
1,49.2639375,-123.1188253
7,49.2824582,-123.11565
1,49.29100225,-123.1340989
5,49.26821077,-123.1863814
2,49.27319513,-123.1226657
2,49.27330328,-123.1227076
2,49.27336794,-123.1227483
1,49.25206093,-123.1612814
3,49.27904542,-123.1169536
1,49.26809034,-123.1679087
1,49.26809318,-123.1681239
4,49.27253414,-123.0699787
4,49.27262499,-123.0699774
4,49.27271584,-123.0699762
1,49.26859514,-123.1668827
1,49.24927709,-123.1855916
1,49.25839355,-123.1681784
1,49.28340215,-123.1032043
4,49.2820701,-123.1019758
6,49.26452862,-123.1804686
5,49.26453313,-123.1807462
10,49.27980478,-123.0823927
3,49.28407077,-123.1363018
5,49.27463625,-123.131406
5,49.27470338,-123.1313059
2,49.28369518,-123.0924119
4,49.28208302,-123.1031683
4,49.28208473,-123.1032648
2,49.28149069,-123.0542394
2,49.28060466,-123.0981249
1,49.2814705,-123.09108
2,49.24092192,-123.065685
2,49.24101412,-123.0656956
2,49.28343487,-123.1028194
3,49.2829935,-123.0732128
3,49.28299808,-123.0730753
3,49.28300717,-123.072933
3,49.28301625,-123.0727982
1,49.26500419,-123.0934525
1,49.26500499,-123.0935819
1,49.26500577,-123.0937201
1,49.26500654,-123.0938582
1,49.25734318,-123.043852
1,49.23704309,-123.0467579
1,49.2044387,-123.1338024
4,49.24628372,-123.1016097
2,49.24115717,-123.1018731
4,49.24843322,-123.1014734
2,49.28254355,-123.1275347
1,49.26779853,-123.1486077
1,49.26780019,-123.1487122
1,49.26780186,-123.1488174
2,49.26832983,-123.1495353
2,49.26833149,-123.1496397
2,49.26833316,-123.1497442
2,49.26833481,-123.1498487
1,49.26780805,-123.1492331
1,49.26780972,-123.1493289
1,49.26781139,-123.1494333
1,49.26781305,-123.1495378
1,49.26777242,-123.1465397
3,49.28865779,-123.1233097
3,49.28872322,-123.1235277
7,49.2501118,-123.0767868
7,49.25015538,-123.07687
2,49.26269444,-123.077963
5,49.26404853,-123.1065672
1,49.26271761,-123.1281628
2,49.23485785,-123.1571581
1,49.28548926,-123.1320939
1,49.2797675,-123.1013227
1,49.29052383,-123.1388972
5,49.27975988,-123.1007961
5,49.27976248,-123.1009006
5,49.27976285,-123.1010023
5,49.279765,-123.1011123
1,49.26835598,-123.1510549
1,49.2354934,-123.02444
4,49.28250134,-123.107958
4,49.28252457,-123.1079584
4,49.28254751,-123.1079582
4,49.28257039,-123.1079581
4,49.28259338,-123.1079583
4,49.28261627,-123.1079584
4,49.2826392,-123.1079585
4,49.28266213,-123.1079586
4,49.28274231,-123.1077622
4,49.28276527,-123.1077623
4,49.28278817,-123.1077624
1,49.28379391,-123.1380662
2,49.28712697,-123.1346811
3,49.2319888,-123.0901861
3,49.23205762,-123.0901784
2,49.20463937,-123.1290112
3,49.26286676,-123.1124659
6,49.25697432,-123.1847504
8,49.28299538,-123.1031836
4,49.26442173,-123.1057153
4,49.26442514,-123.1059201
1,49.21199877,-123.1408106
2,49.23772846,-123.029167
1,49.23894541,-123.0240518
1,49.28366239,-123.0622636
2,49.26360426,-123.1209623
2,49.26329126,-123.1083518
4,49.27676202,-123.1283175
1,49.26913925,-123.0992581
1,49.26922771,-123.0994142
1,49.24213818,-123.1017728
9,49.23313034,-123.0901238
9,49.23332594,-123.0901825
1,49.24163019,-123.1707473
1,49.26444952,-123.1521006
1,49.28446012,-123.1261944
1,49.2675862,-123.1019343
1,49.28363054,-123.0570511
2,49.26394846,-123.1762189
1,49.28745849,-123.1251659
1,49.28722158,-123.1204827
12,49.24687971,-123.0683024
12,49.24691921,-123.0684233
6,49.28092168,-123.069986
1,49.23293364,-123.0349536
1,49.23383102,-123.0345822
2,49.23489812,-123.1604872
1,49.28571828,-123.1182869
1,49.28573477,-123.1178337
8,49.27778624,-123.0993605
6,49.28049325,-123.0919383
3,49.28168251,-123.08179
3,49.28168513,-123.0818945
3,49.28168731,-123.081999
3,49.28168948,-123.0821042
3,49.28169166,-123.082203
5,49.28167816,-123.0815803
5,49.28168033,-123.0816848
3,49.22499584,-123.0904043
10,49.26103424,-123.0701418
23,49.26131852,-123.1006228
1,49.26807543,-123.1873064
5,49.28138844,-123.0865661
5,49.28304426,-123.1090492
1,49.28751105,-123.134313
2,49.26906747,-123.0561417
1,49.26868728,-123.0992123
7,49.27639957,-123.070674
7,49.27640084,-123.0708107
3,49.28142125,-123.0293313
5,49.27817531,-123.12405
3,49.27520852,-123.1238904
1,49.26785128,-123.1520758
1,49.26841705,-123.154526
1,49.28422588,-123.0973437
2,49.28370818,-123.0930834
5,49.28111244,-123.1041543
13,49.28203155,-123.1058317
7,49.28165624,-123.1004977
5,49.28189686,-123.0931703
18,49.28275167,-123.1090956
2,49.26672188,-123.1044551
2,49.25913849,-123.0694568
1,49.26633595,-123.0693711
4,49.28247472,-123.1338842
9,49.27886236,-123.1242099
9,49.27891101,-123.1241364
1,49.26355477,-123.155583
1,49.26784887,-123.1518655
1,49.23949205,-123.0649901
18,49.26386632,-123.1373975
4,49.2632356,-123.1053496
4,49.26323946,-123.1055577
4,49.26324376,-123.1057649
5,49.26580173,-123.1037277
7,49.2436454,-123.0612512
1,49.26450742,-123.1238985
2,49.26558537,-123.1152078
1,49.24340831,-123.062236
1,49.24346537,-123.0623507
1,49.21018219,-123.1062611
4,49.27896012,-123.1240594
1,49.2679333,-123.1839542
1,49.26798876,-123.183868
3,49.26987407,-123.1018139
1,49.27729961,-123.0941339
1,49.20294863,-123.1293854
1,49.20329462,-123.1278843
1,49.26362337,-123.1704842
20,49.280536,-123.0706702
20,49.280539,-123.0708936
1,49.28697205,-123.1309892
3,49.28733425,-123.1358952
1,49.28681653,-123.1343871
1,49.28689988,-123.1342595
1,49.28700168,-123.1341325
1,49.28176669,-123.1296361
1,49.27248677,-123.0769555
4,49.2598225,-123.0703077
1,49.26105907,-123.0654083
1,49.28999249,-123.1380571
1,49.27756991,-123.0798734
2,49.27736582,-123.1337614
1,49.2786952,-123.1232645
5,49.26350117,-123.1524997
5,49.2635044,-123.1527063
1,49.28306767,-123.1129461
1,49.28311887,-123.1130203
8,49.27800416,-123.1255062
2,49.26797622,-123.1596516
1,49.29087669,-123.1425653
2,49.24270917,-123.1009807
2,49.24279732,-123.100976
4,49.27643014,-123.0730166
4,49.2764341,-123.0731557
1,49.27507523,-123.0662991
1,49.27507621,-123.0661561
2,49.28510925,-123.0640858
2,49.28525341,-123.0641067
6,49.2515448,-123.0795713
6,49.25160321,-123.0796697
6,49.25173091,-123.0797207
5,49.26836848,-123.1012356
3,49.26784336,-123.1514857
3,49.2669168,-123.0693233
1,49.22325073,-123.0864404
3,49.27274836,-123.1474013
9,49.28070428,-123.1194202
9,49.28075383,-123.1193433
9,49.28080158,-123.1192747
2,49.28090464,-123.1103507
1,49.27577768,-123.1257613
1,49.28502783,-123.0487987
1,49.2643239,-123.1679947
2,49.26332813,-123.1416988
1,49.26405009,-123.2067219
6,49.23682754,-123.0658389
6,49.23693865,-123.0658342
6,49.23704569,-123.0658316
7,49.26429437,-123.1635837
5,49.28568049,-123.1400152
3,49.26842535,-123.0689089
1,49.27995851,-123.0658893
1,49.27995975,-123.066054
1,49.27996233,-123.0662645
1,49.27996582,-123.0664552
1,49.23570049,-123.0710558
1,49.29016027,-123.1384233
1,49.21353731,-123.0775158
1,49.26476189,-123.1399287
1,49.26580899,-123.1319371
2,49.26091342,-123.1390893
2,49.26098718,-123.1390881
1,49.27800671,-123.0367005
3,49.21067943,-123.1050529
2,49.26265354,-123.0350692
3,49.25606548,-123.0876821
4,49.25053186,-123.0775543
1,49.26007358,-123.1848607
1,49.27194955,-123.1009919
1,49.27140202,-123.1714322
1,49.26892852,-123.0570091
4,49.26419192,-123.1570168
1,49.20532468,-123.1337976
1,49.26109149,-123.0684196
3,49.28515852,-123.094878
3,49.28517149,-123.094442
2,49.27986831,-123.1226911
16,49.25624572,-123.1847464
4,49.26783302,-123.150827
4,49.26783513,-123.1509328
4,49.24063611,-123.089958
1,49.26111326,-123.0718063
3,49.28332198,-123.1069271
1,49.28979824,-123.1399061
1,49.24745436,-123.0905692
1,49.246459,-123.0906149
2,49.24635889,-123.0898103
2,49.24781796,-123.0897484
6,49.2493229,-123.0896893
8,49.2631648,-123.1021272
8,49.26345313,-123.1020853
2,49.26861277,-123.1442555
2,49.26861535,-123.1443549
7,49.25157447,-123.0782071
7,49.28865292,-123.1401073
2,49.26627375,-123.1081956
2,49.26628832,-123.1083848
2,49.26854272,-123.104916
2,49.26861961,-123.1049378
4,49.23415127,-123.0901538
4,49.23424977,-123.0901499
4,49.23434512,-123.0901466
4,49.23444092,-123.0901433
2,49.24880043,-123.0906275
6,49.26387039,-123.1718636
3,49.26183242,-123.1390491
3,49.26190707,-123.1390535
9,49.28080919,-123.104072
6,49.28299732,-123.1056921
8,49.28108794,-123.1029031
8,49.28109009,-123.1030076
4,49.23577537,-123.0389683
1,49.24247593,-123.1023111
1,49.27778777,-123.0672765
3,49.24581917,-123.0898271
10,49.25571258,-123.0894386
1,49.22602831,-123.0911806
1,49.28297318,-123.101568
4,49.26370695,-123.127496
2,49.22685925,-123.090315
1,49.26998672,-123.0446769
2,49.23026737,-123.0910085
2,49.2494349,-123.0896861
4,49.24814695,-123.1007061
1,49.26844555,-123.0908586
2,49.28146517,-123.0629665
1,49.26780918,-123.1667082
6,49.28138794,-123.0243744
1,49.20506916,-123.1281226
1,49.22326566,-123.0874993
3,49.24288054,-123.1009693
3,49.24351291,-123.1009432
11,49.24362355,-123.1009379
2,49.24432251,-123.1009007
3,49.27815012,-123.1252852
1,49.27953559,-123.1250839
16,49.27837667,-123.123752
16,49.27842487,-123.1236813
7,49.26280939,-123.1854574
4,49.28283419,-123.1000511
4,49.28290211,-123.1000499
3,49.29048274,-123.1334417
1,49.29137553,-123.1337363
3,49.2601896,-123.0694033
1,49.28974611,-123.1322202
1,49.28983095,-123.1323519
1,49.28987585,-123.1324184
1,49.2900216,-123.1324769
1,49.29022036,-123.1328949
1,49.25074867,-123.1095826
3,49.2746736,-123.0761451
3,49.27467525,-123.076365
3,49.27467779,-123.0765905
2,49.27870258,-123.093272
2,49.27870474,-123.0933828
2,49.2819968,-123.0773727
6,49.2648107,-123.0992963
6,49.26506345,-123.0995756
2,49.2626654,-123.0766169
2,49.26266782,-123.0770314
2,49.26266971,-123.076898
2,49.2626698,-123.0767626
2,49.26266995,-123.0772025
5,49.27022057,-123.0689657
3,49.27550876,-123.0768736
3,49.27560231,-123.0768738
3,49.28454306,-123.0648617
9,49.26442314,-123.1750381
6,49.26948178,-123.1011983
11,49.26322482,-123.1352482
14,49.28278807,-123.1132548
1,49.27729409,-123.06889
1,49.24154285,-123.1003802
1,49.24416238,-123.100915
1,49.24424694,-123.100909
1,49.24139569,-123.0661981
2,49.28050508,-123.0928616
1,49.26367138,-123.1134394
5,49.27364376,-123.0653357
4,49.28505626,-123.0599391
20,49.25683645,-123.1008765
9,49.28137407,-123.1076713
9,49.28139466,-123.1077751
2,49.27374249,-123.103652
10,49.28276826,-123.1105521
10,49.28281811,-123.1106334
2,49.28337063,-123.0742625
2,49.28348706,-123.075054
2,49.28350474,-123.0748443
2,49.2835222,-123.0742607
2,49.28352421,-123.0746319
2,49.28369986,-123.0742555
15,49.27641806,-123.0720444
2,49.2771945,-123.0782546
5,49.28351855,-123.1123312
2,49.28370353,-123.1036601
2,49.28373193,-123.1034859
5,49.28144371,-123.0607524
1,49.26524975,-123.1172128
2,49.26751167,-123.0692897
5,49.20827463,-123.1401346
3,49.26460588,-123.1852246
1,49.23530325,-123.162337
1,49.28585517,-123.1338111
1,49.285874,-123.1338667
1,49.28597818,-123.1340019
1,49.28611108,-123.1342044
1,49.2861299,-123.134262
5,49.26029608,-123.0965911
1,49.22081597,-123.0654576
7,49.24780421,-123.1007361
3,49.28298396,-123.073353
2,49.23879444,-123.0657761
3,49.28771326,-123.139828
3,49.28775681,-123.1398911
5,49.22464279,-123.0904118
5,49.22472554,-123.0904099
5,49.22480965,-123.0904039
5,49.22489735,-123.0904034
1,49.2105964,-123.0929394
13,49.28094012,-123.0983209
13,49.28094084,-123.0984184
3,49.27807623,-123.1335221
3,49.27820149,-123.133716
3,49.27822733,-123.1337754
1,49.27413452,-123.1235564
6,49.28207691,-123.1029656
2,49.27834352,-123.1257833
1,49.26947232,-123.071239
4,49.28111481,-123.1207966
3,49.2589797,-123.0966227
5,49.28789027,-123.1369573
5,49.2879161,-123.1370227
5,49.28801732,-123.1371495
5,49.28808486,-123.1370839
5,49.28041584,-123.0882459
3,49.24565895,-123.101666
1,49.25174293,-123.1005778
9,49.24563925,-123.0898416
9,49.24572922,-123.0898304
1,49.28487171,-123.123689
2,49.2783152,-123.1269704
10,49.26276293,-123.0885148
2,49.22416767,-123.0912027
2,49.28965188,-123.1377969
2,49.28974244,-123.1376679
18,49.28141903,-123.0883033
18,49.28142075,-123.088405
18,49.28142292,-123.0885158
18,49.28142464,-123.0886203
18,49.28142635,-123.0887255
1,49.27522765,-123.0762133
2,49.26610401,-123.0700538
2,49.2662187,-123.0700498
1,49.26255107,-123.1005959
1,49.26261883,-123.1005727
1,49.26272336,-123.1005644
23,49.26278224,-123.0902087
5,49.2474554,-123.1015194
5,49.24752871,-123.1015203
1,49.24836261,-123.101467
1,49.26879082,-123.1741314
2,49.28092059,-123.0943839
2,49.28160292,-123.0982906
12,49.28141686,-123.0882009
2,49.26010361,-123.1154624
3,49.28080542,-123.088014
2,49.20856465,-123.1197152
1,49.22439524,-123.0661678
1,49.28408322,-123.1060059
5,49.25671378,-123.1855294
1,49.25523192,-123.0877783
1,49.25523491,-123.0879807
4,49.28275361,-123.090897
2,49.28611284,-123.1353975
1,49.26736853,-123.142986
1,49.26736975,-123.1430876
2,49.27787388,-123.1265208
5,49.26445852,-123.1782301
5,49.26449548,-123.1783312
2,49.28824574,-123.1364274
2,49.28441598,-123.1139323
3,49.28312294,-123.1027841
3,49.28315016,-123.1027283
1,49.23684956,-123.1608665
1,49.22461071,-123.0653434
